target,method,n,n_correct,auc,auc_lo,auc_hi,auc_valid_bootstraps,pcc_continuous,pcc_continuous_lo,pcc_continuous_hi,pcc_continuous_valid_bootstraps,pcc_binary,pcc_binary_lo,pcc_binary_hi,pcc_binary_valid_bootstraps,hide_minus_baseline_auc,hide_minus_baseline_auc_lo,hide_minus_baseline_auc_hi,hide_minus_baseline_auc_valid_bootstraps,pcc_with_hide,pcc_with_hide_lo,pcc_with_hide_hi,pcc_with_hide_valid_bootstraps,model,dataset
sentence_similarity,negative_output_length,8443,6,0.8654537552842637,0.6821140689561742,0.9934829875304803,1995,0.18208484949111514,0.15081231529284767,0.21915396360491943,2000,0.01633983043795609,0.006945275234637336,0.0251898614474495,1995,-0.09685512227885107,-0.2083673754012592,0.019359343564264105,1995,0.36624939299861275,0.32529809449566305,0.4219331779459648,2000,gemma-2-9b,triviaqa
rouge_l,HIDE_score,8443,20,0.6027602991808144,0.47135495948698314,0.7272060258632517,2000,0.13635210062594555,0.1139232803037198,0.15771408110604773,2000,0.014759345277886103,-0.006976579083900554,0.03636084170517598,2000,0.0,0.0,0.0,2000,1.0,0.9999999999999998,1.0000000000000002,2000,gemma-2-9b,triviaqa
rouge_l,Omega,8443,20,0.7567375044520954,0.6279961611150527,0.8740993947547484,2000,0.21921936083582408,0.19867972544848125,0.24004776677316486,2000,0.046559866485287885,0.022903449729140178,0.06858607672124879,2000,-0.153977205271281,-0.30239594532329905,-0.00657239915028261,2000,0.4717863392237884,0.4548419207736417,0.48770150209847835,2000,gemma-2-9b,triviaqa
rouge_l,Delta_in,8443,20,0.39662234358304643,0.2813771111290362,0.5301802165945704,2000,0.08438234052054634,0.06421869760271116,0.10508269127154131,2000,-0.01735066893343282,-0.037228716504251705,0.00465084929322724,2000,0.20613795559776799,0.04921257518610714,0.3659959891739126,2000,0.3260390986163137,0.3068923314626347,0.34521798564696593,2000,gemma-2-9b,triviaqa
rouge_l,negative_Delta_in,8443,20,0.6033776564169536,0.46981978340542946,0.7186228888709637,2000,-0.08438234052054634,-0.10508269127154131,-0.06421869760271116,2000,0.01735066893343282,-0.004650849293227243,0.037228716504251684,2000,-0.0006173572361392043,-0.18274882242759677,0.1912998948476195,2000,-0.3260390986163137,-0.34521798564696593,-0.3068923314626347,2000,gemma-2-9b,triviaqa
rouge_l,negative_mnll,8443,20,0.7773774189718627,0.7042588305085153,0.8451780643560148,2000,0.1708046937877296,0.1513883509700004,0.19086000237546746,2000,0.04631690553374173,0.028811426946245344,0.06323806105774316,2000,-0.17461711979104833,-0.31013516386579404,-0.04353085281413093,2000,-0.1869768321149529,-0.20669917101792426,-0.16614188941144387,2000,gemma-2-9b,triviaqa
rouge_l,negative_energy,8443,20,0.25014246705449367,0.15998050771328112,0.3545781916573131,2000,-0.09845714142477355,-0.12053255739266551,-0.07618887836135838,2000,-0.05162039387210102,-0.08123502525743068,-0.02381882183850735,2000,0.35261783212632075,0.23005274290620817,0.4633763902962524,2000,0.19276246901566157,0.172413442627414,0.21256667693593698,2000,gemma-2-9b,triviaqa
rouge_l,constant_kernel_control,8443,20,0.582066959515612,0.4511235068924632,0.7099963971717913,2000,0.1343782432894165,0.11180318331642788,0.15582593271078812,2000,0.01391224289154426,-0.007984378527721865,0.03527837571639063,2000,0.02069333966520237,-0.004435294755408187,0.04120425584078084,2000,0.9987137173777417,0.9986730987774484,0.9987578639593754,2000,gemma-2-9b,triviaqa
rouge_l,negative_output_length,8443,20,0.6582660572242669,0.5164399168606963,0.7926020696508956,2000,0.14365540287549253,0.13338823094691546,0.15412699617388353,2000,0.01577696419859779,0.005346535817177635,0.025447307585015885,2000,-0.05550575804345248,-0.12337449941849336,0.012431208393904256,2000,0.36624939299861275,0.32529809449566305,0.4219331779459648,2000,gemma-2-9b,triviaqa
exact_match,HIDE_score,8443,0,,,,0,,,,0,,,,0,,,,0,1.0,0.9999999999999998,1.0000000000000002,2000,gemma-2-9b,triviaqa
